"adm_0_name","adm_1_name","adm_2_name","full_name","ISO_A0","FAO_GAUL_code","RNE_iso_code","IBGE_code","calendar_start_date","calendar_end_date","Year","dengue_total","case_definition_standardised","S_res","T_res","UUID"
"AUSTRALIA",NA,NA,"AUSTRALIA","AUS",473,"AU-QLD",NA,"2012-05-01","2012-05-31",2012,138,"Probable and confirmed","Admin0","Month","MOH-AUS-19912023-Y01-00"
"AUSTRALIA",NA,NA,"AUSTRALIA","AUS",477,"AU-WA",NA,"2012-06-01","2012-06-30",2012,95,"Probable and confirmed","Admin0","Month","MOH-AUS-19912023-Y01-00"
"AUSTRALIA",NA,NA,"AUSTRALIA","AUS",470,"AU-NSW",NA,"2012-07-01","2012-07-31",2012,72,"Probable and confirmed","Admin0","Month","MOH-AUS-19912023-Y01-00"
"AUSTRALIA",NA,NA,"AUSTRALIA","AUS",477,"AU-WA",NA,"2012-08-01","2012-08-31",2012,82,"Probable and confirmed","Admin0","Month","MOH-AUS-19912023-Y01-00"
"AUSTRALIA",NA,NA,"AUSTRALIA","AUS",470,"AU-NSW",NA,"2012-09-01","2012-09-30",2012,47,"Probable and confirmed","Admin0","Month","MOH-AUS-19912023-Y01-00"
"AUSTRALIA",NA,NA,"AUSTRALIA","AUS",470,"AU-NSW",NA,"2012-10-01","2012-10-31",2012,81,"Probable and confirmed","Admin0","Month","MOH-AUS-19912023-Y01-00"
"AUSTRALIA",NA,NA,"AUSTRALIA","AUS",476,"AU-VIC",NA,"2012-11-01","2012-11-30",2012,60,"Probable and confirmed","Admin0","Month","MOH-AUS-19912023-Y01-00"
"AUSTRALIA",NA,NA,"AUSTRALIA","AUS",473,"AU-QLD",NA,"2012-12-01","2012-12-31",2012,87,"Probable and confirmed","Admin0","Month","MOH-AUS-19912023-Y01-00"
"AUSTRALIA",NA,NA,"AUSTRALIA","AUS",17,"AUS",NA,"2013-01-01","2013-12-31",2013,1841,"Total","Admin0","Year","LITERATURE-ALL-20112019-Y01-02"
"AUSTRALIA",NA,NA,"AUSTRALIA","AUS",17,"AUS",NA,"2014-01-01","2014-12-31",2014,1721,"Total","Admin0","Year","LITERATURE-ALL-20112019-Y01-02"
"AUSTRALIA",NA,NA,"AUSTRALIA","AUS",17,"AUS",NA,"2015-01-01","2015-12-31",2015,1716,"Total","Admin0","Year","LITERATURE-ALL-20112019-Y01-02"
"AUSTRALIA",NA,NA,"AUSTRALIA","AUS",476,"AU-VIC",NA,"2016-01-01","2016-01-31",2016,237,"Probable and confirmed","Admin0","Month","MOH-AUS-19912023-Y01-00"
"AUSTRALIA",NA,NA,"AUSTRALIA","AUS",477,"AU-WA",NA,"2016-02-01","2016-02-29",2016,197,"Probable and confirmed","Admin0","Month","MOH-AUS-19912023-Y01-00"
"AUSTRALIA",NA,NA,"AUSTRALIA","AUS",477,"AU-WA",NA,"2016-03-01","2016-03-31",2016,316,"Probable and confirmed","Admin0","Month","MOH-AUS-19912023-Y01-00"
"AUSTRALIA",NA,NA,"AUSTRALIA","AUS",473,"AU-QLD",NA,"2016-04-01","2016-04-30",2016,305,"Probable and confirmed","Admin0","Month","MOH-AUS-19912023-Y01-00"
"AUSTRALIA",NA,NA,"AUSTRALIA","AUS",476,"AU-VIC",NA,"2016-05-01","2016-05-31",2016,208,"Probable and confirmed","Admin0","Month","MOH-AUS-19912023-Y01-00"
"AUSTRALIA",NA,NA,"AUSTRALIA","AUS",476,"AU-VIC",NA,"2016-06-01","2016-06-30",2016,195,"Probable and confirmed","Admin0","Month","MOH-AUS-19912023-Y01-00"
"AUSTRALIA",NA,NA,"AUSTRALIA","AUS",477,"AU-WA",NA,"2016-07-01","2016-07-31",2016,195,"Probable and confirmed","Admin0","Month","MOH-AUS-19912023-Y01-00"
"AUSTRALIA",NA,NA,"AUSTRALIA","AUS",477,"AU-WA",NA,"2016-08-01","2016-08-31",2016,141,"Probable and confirmed","Admin0","Month","MOH-AUS-19912023-Y01-00"
"AUSTRALIA",NA,NA,"AUSTRALIA","AUS",476,"AU-VIC",NA,"2016-09-01","2016-09-30",2016,103,"Probable and confirmed","Admin0","Month","MOH-AUS-19912023-Y01-00"
"AUSTRALIA",NA,NA,"AUSTRALIA","AUS",470,"AU-NSW",NA,"2016-10-01","2016-10-31",2016,122,"Probable and confirmed","Admin0","Month","MOH-AUS-19912023-Y01-00"
"AUSTRALIA",NA,NA,"AUSTRALIA","AUS",470,"AU-NSW",NA,"2016-11-01","2016-11-30",2016,113,"Probable and confirmed","Admin0","Month","MOH-AUS-19912023-Y01-00"
"AUSTRALIA",NA,NA,"AUSTRALIA","AUS",476,"AU-VIC",NA,"2016-12-01","2016-12-31",2016,107,"Probable and confirmed","Admin0","Month","MOH-AUS-19912023-Y01-00"
"AUSTRALIA",NA,NA,"AUSTRALIA","AUS",473,"AU-QLD",NA,"2017-01-01","2017-01-31",2017,189,"Probable and confirmed","Admin0","Month","MOH-AUS-19912023-Y01-00"
"AUSTRALIA",NA,NA,"AUSTRALIA","AUS",473,"AU-QLD",NA,"2017-02-01","2017-02-28",2017,134,"Probable and confirmed","Admin0","Month","MOH-AUS-19912023-Y01-00"
"AUSTRALIA",NA,NA,"AUSTRALIA","AUS",470,"AU-NSW",NA,"2017-03-01","2017-03-31",2017,99,"Probable and confirmed","Admin0","Month","MOH-AUS-19912023-Y01-00"
"AUSTRALIA",NA,NA,"AUSTRALIA","AUS",470,"AU-NSW",NA,"2017-04-01","2017-04-30",2017,90,"Probable and confirmed","Admin0","Month","MOH-AUS-19912023-Y01-00"
"AUSTRALIA",NA,NA,"AUSTRALIA","AUS",470,"AU-NSW",NA,"2017-05-01","2017-05-31",2017,80,"Probable and confirmed","Admin0","Month","MOH-AUS-19912023-Y01-00"
"AUSTRALIA",NA,NA,"AUSTRALIA","AUS",476,"AU-VIC",NA,"2017-06-01","2017-06-30",2017,72,"Probable and confirmed","Admin0","Month","MOH-AUS-19912023-Y01-00"
"AUSTRALIA",NA,NA,"AUSTRALIA","AUS",470,"AU-NSW",NA,"2017-07-01","2017-07-31",2017,90,"Probable and confirmed","Admin0","Month","MOH-AUS-19912023-Y01-00"
"AUSTRALIA",NA,NA,"AUSTRALIA","AUS",476,"AU-VIC",NA,"2017-08-01","2017-08-31",2017,57,"Probable and confirmed","Admin0","Month","MOH-AUS-19912023-Y01-00"
"AUSTRALIA",NA,NA,"AUSTRALIA","AUS",470,"AU-NSW",NA,"2017-09-01","2017-09-30",2017,53,"Probable and confirmed","Admin0","Month","MOH-AUS-19912023-Y01-00"
"AUSTRALIA",NA,NA,"AUSTRALIA","AUS",470,"AU-NSW",NA,"2017-10-01","2017-10-31",2017,119,"Probable and confirmed","Admin0","Month","MOH-AUS-19912023-Y01-00"
"AUSTRALIA",NA,NA,"AUSTRALIA","AUS",470,"AU-NSW",NA,"2017-11-01","2017-11-30",2017,76,"Probable and confirmed","Admin0","Month","MOH-AUS-19912023-Y01-00"
"AUSTRALIA",NA,NA,"AUSTRALIA","AUS",470,"AU-NSW",NA,"2017-12-01","2017-12-31",2017,76,"Probable and confirmed","Admin0","Month","MOH-AUS-19912023-Y01-00"
"AUSTRALIA",NA,NA,"AUSTRALIA","AUS",470,"AU-NSW",NA,"2018-01-01","2018-01-31",2018,156,"Probable and confirmed","Admin0","Month","MOH-AUS-19912023-Y01-00"
"AUSTRALIA",NA,NA,"AUSTRALIA","AUS",470,"AU-NSW",NA,"2018-02-01","2018-02-28",2018,45,"Probable and confirmed","Admin0","Month","MOH-AUS-19912023-Y01-00"
"AUSTRALIA",NA,NA,"AUSTRALIA","AUS",470,"AU-NSW",NA,"2018-03-01","2018-03-31",2018,57,"Probable and confirmed","Admin0","Month","MOH-AUS-19912023-Y01-00"
"AUSTRALIA",NA,NA,"AUSTRALIA","AUS",473,"AU-QLD",NA,"2018-04-01","2018-04-30",2018,50,"Probable and confirmed","Admin0","Month","MOH-AUS-19912023-Y01-00"
"AUSTRALIA",NA,NA,"AUSTRALIA","AUS",470,"AU-NSW",NA,"2018-05-01","2018-05-31",2018,77,"Probable and confirmed","Admin0","Month","MOH-AUS-19912023-Y01-00"
"AUSTRALIA",NA,NA,"AUSTRALIA","AUS",470,"AU-NSW",NA,"2018-06-01","2018-06-30",2018,73,"Probable and confirmed","Admin0","Month","MOH-AUS-19912023-Y01-00"
"AUSTRALIA",NA,NA,"AUSTRALIA","AUS",470,"AU-NSW",NA,"2018-07-01","2018-07-31",2018,86,"Probable and confirmed","Admin0","Month","MOH-AUS-19912023-Y01-00"
"AUSTRALIA",NA,NA,"AUSTRALIA","AUS",476,"AU-VIC",NA,"2018-08-01","2018-08-31",2018,48,"Probable and confirmed","Admin0","Month","MOH-AUS-19912023-Y01-00"
"AUSTRALIA",NA,NA,"AUSTRALIA","AUS",470,"AU-NSW",NA,"2018-09-01","2018-09-30",2018,44,"Probable and confirmed","Admin0","Month","MOH-AUS-19912023-Y01-00"
"AUSTRALIA",NA,NA,"AUSTRALIA","AUS",470,"AU-NSW",NA,"2018-10-01","2018-10-31",2018,104,"Probable and confirmed","Admin0","Month","MOH-AUS-19912023-Y01-00"
"AUSTRALIA",NA,NA,"AUSTRALIA","AUS",470,"AU-NSW",NA,"2018-11-01","2018-11-30",2018,99,"Probable and confirmed","Admin0","Month","MOH-AUS-19912023-Y01-00"
"AUSTRALIA",NA,NA,"AUSTRALIA","AUS",476,"AU-VIC",NA,"2018-12-01","2018-12-31",2018,94,"Probable and confirmed","Admin0","Month","MOH-AUS-19912023-Y01-00"
"AUSTRALIA",NA,NA,"AUSTRALIA","AUS",476,"AU-VIC",NA,"2019-01-01","2019-01-31",2019,158,"Probable and confirmed","Admin0","Month","MOH-AUS-19912023-Y01-00"
"AUSTRALIA",NA,NA,"AUSTRALIA","AUS",470,"AU-NSW",NA,"2019-02-01","2019-02-28",2019,134,"Probable and confirmed","Admin0","Month","MOH-AUS-19912023-Y01-00"
"AUSTRALIA",NA,NA,"AUSTRALIA","AUS",470,"AU-NSW",NA,"2019-03-01","2019-03-31",2019,124,"Probable and confirmed","Admin0","Month","MOH-AUS-19912023-Y01-00"
"AUSTRALIA",NA,NA,"AUSTRALIA","AUS",476,"AU-VIC",NA,"2019-04-01","2019-04-30",2019,139,"Probable and confirmed","Admin0","Month","MOH-AUS-19912023-Y01-00"
"AUSTRALIA",NA,NA,"AUSTRALIA","AUS",470,"AU-NSW",NA,"2019-05-01","2019-05-31",2019,179,"Probable and confirmed","Admin0","Month","MOH-AUS-19912023-Y01-00"
"AUSTRALIA",NA,NA,"AUSTRALIA","AUS",473,"AU-QLD",NA,"2019-06-01","2019-06-30",2019,121,"Probable and confirmed","Admin0","Month","MOH-AUS-19912023-Y01-00"
"AUSTRALIA",NA,NA,"AUSTRALIA","AUS",470,"AU-NSW",NA,"2019-07-01","2019-07-31",2019,151,"Probable and confirmed","Admin0","Month","MOH-AUS-19912023-Y01-00"
"AUSTRALIA",NA,NA,"AUSTRALIA","AUS",470,"AU-NSW",NA,"2019-08-01","2019-08-31",2019,96,"Probable and confirmed","Admin0","Month","MOH-AUS-19912023-Y01-00"
"AUSTRALIA",NA,NA,"AUSTRALIA","AUS",470,"AU-NSW",NA,"2019-09-01","2019-09-30",2019,83,"Probable and confirmed","Admin0","Month","MOH-AUS-19912023-Y01-00"
"AUSTRALIA",NA,NA,"AUSTRALIA","AUS",470,"AU-NSW",NA,"2019-10-01","2019-10-31",2019,103,"Probable and confirmed","Admin0","Month","MOH-AUS-19912023-Y01-00"
"AUSTRALIA",NA,NA,"AUSTRALIA","AUS",470,"AU-NSW",NA,"2019-11-01","2019-11-30",2019,108,"Probable and confirmed","Admin0","Month","MOH-AUS-19912023-Y01-00"
"AUSTRALIA",NA,NA,"AUSTRALIA","AUS",470,"AU-NSW",NA,"2019-12-01","2019-12-31",2019,73,"Probable and confirmed","Admin0","Month","MOH-AUS-19912023-Y01-00"
"AUSTRALIA",NA,NA,"AUSTRALIA","AUS",470,"AU-NSW",NA,"2020-01-01","2020-01-31",2020,73,"Probable and confirmed","Admin0","Month","MOH-AUS-19912023-Y01-00"
"AUSTRALIA",NA,NA,"AUSTRALIA","AUS",477,"AU-WA",NA,"2020-02-01","2020-02-29",2020,58,"Probable and confirmed","Admin0","Month","MOH-AUS-19912023-Y01-00"
"AUSTRALIA",NA,NA,"AUSTRALIA","AUS",470,"AU-NSW",NA,"2020-03-01","2020-03-31",2020,83,"Probable and confirmed","Admin0","Month","MOH-AUS-19912023-Y01-00"
"AUSTRALIA",NA,NA,"AUSTRALIA","AUS",477,"AU-WA",NA,"2020-04-01","2020-04-30",2020,6,"Probable and confirmed","Admin0","Month","MOH-AUS-19912023-Y01-00"
"AUSTRALIA",NA,NA,"AUSTRALIA","AUS",471,"AU-NT",NA,"2020-05-01","2020-05-31",2020,1,"Probable and confirmed","Admin0","Month","MOH-AUS-19912023-Y01-00"
"AUSTRALIA",NA,NA,"AUSTRALIA","AUS",470,"AU-NSW",NA,"2020-06-01","2020-06-30",2020,1,"Probable and confirmed","Admin0","Month","MOH-AUS-19912023-Y01-00"
"AUSTRALIA",NA,NA,"AUSTRALIA","AUS",470,"AU-NSW",NA,"2020-07-01","2020-07-31",2020,1,"Probable and confirmed","Admin0","Month","MOH-AUS-19912023-Y01-00"
"AUSTRALIA",NA,NA,"AUSTRALIA","AUS",468,"AU-ACT",NA,"2020-08-01","2020-08-31",2020,0,"Probable and confirmed","Admin0","Month","MOH-AUS-19912023-Y01-00"
"AUSTRALIA",NA,NA,"AUSTRALIA","AUS",468,"AU-ACT",NA,"2020-09-01","2020-09-30",2020,0,"Probable and confirmed","Admin0","Month","MOH-AUS-19912023-Y01-00"
"AUSTRALIA",NA,NA,"AUSTRALIA","AUS",468,"AU-ACT",NA,"2020-10-01","2020-10-31",2020,0,"Probable and confirmed","Admin0","Month","MOH-AUS-19912023-Y01-00"
"AUSTRALIA",NA,NA,"AUSTRALIA","AUS",470,"AU-NSW",NA,"2020-11-01","2020-11-30",2020,1,"Probable and confirmed","Admin0","Month","MOH-AUS-19912023-Y01-00"
"AUSTRALIA",NA,NA,"AUSTRALIA","AUS",468,"AU-ACT",NA,"2020-12-01","2020-12-31",2020,0,"Probable and confirmed","Admin0","Month","MOH-AUS-19912023-Y01-00"
"AUSTRALIA",NA,NA,"AUSTRALIA","AUS",468,"AU-ACT",NA,"2021-01-01","2021-01-31",2021,0,"Probable and confirmed","Admin0","Month","MOH-AUS-19912023-Y01-00"
"AUSTRALIA",NA,NA,"AUSTRALIA","AUS",468,"AU-ACT",NA,"2021-02-01","2021-02-28",2021,0,"Probable and confirmed","Admin0","Month","MOH-AUS-19912023-Y01-00"
"AUSTRALIA",NA,NA,"AUSTRALIA","AUS",468,"AU-ACT",NA,"2021-03-01","2021-03-31",2021,0,"Probable and confirmed","Admin0","Month","MOH-AUS-19912023-Y01-00"
"AUSTRALIA",NA,NA,"AUSTRALIA","AUS",476,"AU-VIC",NA,"2021-04-01","2021-04-30",2021,1,"Probable and confirmed","Admin0","Month","MOH-AUS-19912023-Y01-00"
"AUSTRALIA",NA,NA,"AUSTRALIA","AUS",473,"AU-QLD",NA,"2021-05-01","2021-05-31",2021,1,"Probable and confirmed","Admin0","Month","MOH-AUS-19912023-Y01-00"
"AUSTRALIA",NA,NA,"AUSTRALIA","AUS",468,"AU-ACT",NA,"2021-06-01","2021-06-30",2021,0,"Probable and confirmed","Admin0","Month","MOH-AUS-19912023-Y01-00"
"AUSTRALIA",NA,NA,"AUSTRALIA","AUS",470,"AU-NSW",NA,"2021-07-01","2021-07-31",2021,1,"Probable and confirmed","Admin0","Month","MOH-AUS-19912023-Y01-00"
"AUSTRALIA",NA,NA,"AUSTRALIA","AUS",468,"AU-ACT",NA,"2021-08-01","2021-08-31",2021,0,"Probable and confirmed","Admin0","Month","MOH-AUS-19912023-Y01-00"
"AUSTRALIA",NA,NA,"AUSTRALIA","AUS",468,"AU-ACT",NA,"2021-09-01","2021-09-30",2021,0,"Probable and confirmed","Admin0","Month","MOH-AUS-19912023-Y01-00"
"AUSTRALIA",NA,NA,"AUSTRALIA","AUS",470,"AU-NSW",NA,"2021-10-01","2021-10-31",2021,3,"Probable and confirmed","Admin0","Month","MOH-AUS-19912023-Y01-00"
"AUSTRALIA",NA,NA,"AUSTRALIA","AUS",476,"AU-VIC",NA,"2021-11-01","2021-11-30",2021,3,"Probable and confirmed","Admin0","Month","MOH-AUS-19912023-Y01-00"
"AUSTRALIA",NA,NA,"AUSTRALIA","AUS",476,"AU-VIC",NA,"2021-12-01","2021-12-31",2021,2,"Probable and confirmed","Admin0","Month","MOH-AUS-19912023-Y01-00"
"AUSTRALIA",NA,NA,"AUSTRALIA","AUS",470,"AU-NSW",NA,"2022-01-01","2022-01-31",2022,3,"Probable and confirmed","Admin0","Month","MOH-AUS-19912023-Y01-00"
"AUSTRALIA",NA,NA,"AUSTRALIA","AUS",470,"AU-NSW",NA,"2022-02-01","2022-02-28",2022,4,"Probable and confirmed","Admin0","Month","MOH-AUS-19912023-Y01-00"
"AUSTRALIA",NA,NA,"AUSTRALIA","AUS",476,"AU-VIC",NA,"2022-03-01","2022-03-31",2022,11,"Probable and confirmed","Admin0","Month","MOH-AUS-19912023-Y01-00"
"AUSTRALIA",NA,NA,"AUSTRALIA","AUS",473,"AU-QLD",NA,"2022-04-01","2022-04-30",2022,14,"Probable and confirmed","Admin0","Month","MOH-AUS-19912023-Y01-00"
"AUSTRALIA",NA,NA,"AUSTRALIA","AUS",470,"AU-NSW",NA,"2022-05-01","2022-05-31",2022,25,"Probable and confirmed","Admin0","Month","MOH-AUS-19912023-Y01-00"
"AUSTRALIA",NA,NA,"AUSTRALIA","AUS",476,"AU-VIC",NA,"2022-06-01","2022-06-30",2022,34,"Probable and confirmed","Admin0","Month","MOH-AUS-19912023-Y01-00"
"AUSTRALIA",NA,NA,"AUSTRALIA","AUS",476,"AU-VIC",NA,"2022-07-01","2022-07-31",2022,51,"Probable and confirmed","Admin0","Month","MOH-AUS-19912023-Y01-00"
"AUSTRALIA",NA,NA,"AUSTRALIA","AUS",477,"AU-WA",NA,"2022-08-01","2022-08-31",2022,48,"Probable and confirmed","Admin0","Month","MOH-AUS-19912023-Y01-00"
"AUSTRALIA",NA,NA,"AUSTRALIA","AUS",470,"AU-NSW",NA,"2022-09-01","2022-09-30",2022,80,"Probable and confirmed","Admin0","Month","MOH-AUS-19912023-Y01-00"
"AUSTRALIA",NA,NA,"AUSTRALIA","AUS",476,"AU-VIC",NA,"2022-10-01","2022-10-31",2022,122,"Probable and confirmed","Admin0","Month","MOH-AUS-19912023-Y01-00"
"AUSTRALIA",NA,NA,"AUSTRALIA","AUS",476,"AU-VIC",NA,"2022-11-01","2022-11-30",2022,85,"Probable and confirmed","Admin0","Month","MOH-AUS-19912023-Y01-00"
"AUSTRALIA",NA,NA,"AUSTRALIA","AUS",476,"AU-VIC",NA,"2022-12-01","2022-12-31",2022,58,"Probable and confirmed","Admin0","Month","MOH-AUS-19912023-Y01-00"
"AUSTRALIA",NA,NA,"AUSTRALIA","AUS",470,"AU-NSW",NA,"2023-01-01","2023-01-31",2023,81,"Probable and confirmed","Admin0","Month","MOH-AUS-19912023-Y01-00"
"AUSTRALIA",NA,NA,"AUSTRALIA","AUS",470,"AU-NSW",NA,"2023-02-01","2023-02-28",2023,80,"Probable and confirmed","Admin0","Month","MOH-AUS-19912023-Y01-00"
"AUSTRALIA",NA,NA,"AUSTRALIA","AUS",470,"AU-NSW",NA,"2023-03-01","2023-03-31",2023,89,"Probable and confirmed","Admin0","Month","MOH-AUS-19912023-Y01-00"
"AUSTRALIA",NA,NA,"AUSTRALIA","AUS",477,"AU-WA",NA,"2023-04-01","2023-04-30",2023,81,"Probable and confirmed","Admin0","Month","MOH-AUS-19912023-Y01-00"
"AUSTRALIA",NA,NA,"AUSTRALIA","AUS",476,"AU-VIC",NA,"2023-05-01","2023-05-31",2023,82,"Probable and confirmed","Admin0","Month","MOH-AUS-19912023-Y01-00"
"AUSTRALIA",NA,NA,"AUSTRALIA","AUS",476,"AU-VIC",NA,"2023-06-01","2023-06-30",2023,74,"Probable and confirmed","Admin0","Month","MOH-AUS-19912023-Y01-00"
"AUSTRALIA",NA,NA,"AUSTRALIA","AUS",476,"AU-VIC",NA,"2023-07-01","2023-07-31",2023,105,"Probable and confirmed","Admin0","Month","MOH-AUS-19912023-Y01-00"
"AUSTRALIA",NA,NA,"AUSTRALIA","AUS",476,"AU-VIC",NA,"2023-08-01","2023-08-31",2023,97,"Probable and confirmed","Admin0","Month","MOH-AUS-19912023-Y01-00"
"AUSTRALIA",NA,NA,"AUSTRALIA","AUS",476,"AU-VIC",NA,"2023-09-01","2023-09-30",2023,24,"Probable and confirmed","Admin0","Month","MOH-AUS-19912023-Y01-00"
"BRAZIL",NA,NA,"BRAZIL","BRA",37,"BRA",NA,"1980-01-01","1980-12-31",1980,0,"Total","Admin0","Year","TYCHO-ALL-19242017-SV_DF01-00"
"BRAZIL",NA,NA,"BRAZIL","BRA",37,"BRA",NA,"1981-01-01","1981-12-31",1981,0,"Total","Admin0","Year","TYCHO-ALL-19242017-SV_DF01-00"
"BRAZIL",NA,NA,"BRAZIL","BRA",37,"BRA",NA,"1982-01-01","1982-12-31",1982,11000,"Total","Admin0","Year","TYCHO-ALL-19242017-SV_DF01-00"
"BRAZIL",NA,NA,"BRAZIL","BRA",37,"BRA",NA,"1983-01-01","1983-12-31",1983,0,"Total","Admin0","Year","TYCHO-ALL-19242017-SV_DF01-00"
"BRAZIL",NA,NA,"BRAZIL","BRA",37,"BRA",NA,"1984-01-01","1984-12-31",1984,0,"Total","Admin0","Year","TYCHO-ALL-19242017-SV_DF01-00"
"BRAZIL",NA,NA,"BRAZIL","BRA",37,"BRA",NA,"1985-01-01","1985-12-31",1985,0,"Total","Admin0","Year","TYCHO-ALL-19242017-SV_DF01-00"
"BRAZIL",NA,NA,"BRAZIL","BRA",37,"BRA",NA,"1986-01-01","1986-12-31",1986,46309,"Total","Admin0","Year","TYCHO-ALL-19242017-SV_DF01-00"
"BRAZIL",NA,NA,"BRAZIL","BRA",37,"BRA",NA,"1987-01-01","1987-12-31",1987,88407,"Total","Admin0","Year","TYCHO-ALL-19242017-SV_DF01-00"
"BRAZIL",NA,NA,"BRAZIL","BRA",37,"BRA",NA,"1988-01-01","1988-12-31",1988,1570,"Total","Admin0","Year","TYCHO-ALL-19242017-SV_DF01-00"
"BRAZIL",NA,NA,"BRAZIL","BRA",37,"BRA",NA,"1989-01-01","1989-12-31",1989,5367,"Total","Admin0","Year","TYCHO-ALL-19242017-SV_DF01-00"
"BRAZIL",NA,NA,"BRAZIL","BRA",37,"BRA",NA,"1990-01-01","1990-12-31",1990,39596,"Total","Admin0","Year","TYCHO-ALL-19242017-SV_DF01-00"
"BRAZIL",NA,NA,"BRAZIL","BRA",37,"BRA",NA,"1991-01-01","1991-12-31",1991,104586,"Total","Admin0","Year","TYCHO-ALL-19242017-SV_DF01-00"
"BRAZIL",NA,NA,"BRAZIL","BRA",37,"BRA",NA,"1992-01-01","1992-12-31",1992,1658,"Total","Admin0","Year","TYCHO-ALL-19242017-SV_DF01-00"
"BRAZIL",NA,NA,"BRAZIL","BRA",37,"BRA",NA,"1993-01-01","1993-12-31",1993,7388,"Total","Admin0","Year","TYCHO-ALL-19242017-SV_DF01-00"
"BRAZIL",NA,NA,"BRAZIL","BRA",37,"BRA",NA,"1994-01-01","1994-12-31",1994,56609,"Total","Admin0","Year","TYCHO-ALL-19242017-SV_DF01-00"
"BRAZIL",NA,NA,"BRAZIL","BRA",37,"BRA",NA,"1995-01-01","1995-12-31",1995,137422,"Total","Admin0","Year","TYCHO-ALL-19242017-SV_DF01-00"
"BRAZIL",NA,NA,"BRAZIL","BRA",37,"BRA",NA,"1996-01-01","1996-12-31",1996,183831,"Total","Admin0","Year","TYCHO-ALL-19242017-SV_DF01-00"
"BRAZIL",NA,NA,"BRAZIL","BRA",37,"BRA",NA,"1997-01-01","1997-12-31",1997,254109,"Total","Admin0","Year","TYCHO-ALL-19242017-SV_DF01-00"
"BRAZIL",NA,NA,"BRAZIL","BRA",37,"BRA",NA,"1998-01-01","1998-12-31",1998,535388,"Total","Admin0","Year","TYCHO-ALL-19242017-SV_DF01-00"
"BRAZIL",NA,NA,"BRAZIL","BRA",37,"BRA",NA,"1999-01-01","1999-12-31",1999,209740,"Total","Admin0","Year","TYCHO-ALL-19242017-SV_DF01-00"
"BRAZIL",NA,NA,"BRAZIL","BRA",37,"BRA",NA,"2000-01-01","2000-12-31",2000,239929,"Total","Admin0","Year","TYCHO-ALL-19242017-SV_DF01-00"
"BRAZIL",NA,NA,"BRAZIL","BRA",37,"BRA",NA,"2001-01-01","2001-12-31",2001,413067,"Total","Admin0","Year","TYCHO-ALL-19242017-SV_DF01-00"
"BRAZIL",NA,NA,"BRAZIL","BRA",37,"BRA",NA,"2002-01-01","2002-12-31",2002,780644,"Total","Admin0","Year","TYCHO-ALL-19242017-SV_DF01-00"
"BRAZIL",NA,NA,"BRAZIL","BRA",37,"BRA",NA,"2003-01-01","2003-12-31",2003,341902,"Total","Admin0","Year","TYCHO-ALL-19242017-SV_DF01-00"
"BRAZIL",NA,NA,"BRAZIL","BRA",37,"BRA",NA,"2004-01-01","2004-12-31",2004,112928,"Total","Admin0","Year","TYCHO-ALL-19242017-SV_DF01-00"
"BRAZIL",NA,NA,"BRAZIL","BRA",37,"BRA",NA,"2005-01-01","2005-12-31",2005,203789,"Total","Admin0","Year","TYCHO-ALL-19242017-SV_DF01-00"
"BRAZIL",NA,NA,"BRAZIL","BRA",37,"BRA",NA,"2006-01-01","2006-12-31",2006,346550,"Total","Admin0","Year","TYCHO-ALL-19242017-SV_DF01-00"
"BRAZIL",NA,NA,"BRAZIL","BRA",37,"BRA",NA,"2007-01-01","2007-12-31",2007,559954,"Total","Admin0","Year","TYCHO-ALL-19242017-SV_DF01-00"
"BRAZIL",NA,NA,"BRAZIL","BRA",10619,"BR-RO",1100015,"2008-01-01","2008-01-31",2008,41602,"Probable","Admin0","Month","MOH-BRA-2008-Y01-07"
"BRAZIL",NA,NA,"BRAZIL","BRA",10619,"BR-RO",1100015,"2008-02-01","2008-02-28",2008,57132,"Probable","Admin0","Month","MOH-BRA-2008-Y01-07"
"BRAZIL",NA,NA,"BRAZIL","BRA",10619,"BR-RO",1100015,"2008-03-01","2008-03-31",2008,128037,"Probable","Admin0","Month","MOH-BRA-2008-Y01-07"
"BRAZIL",NA,NA,"BRAZIL","BRA",10619,"BR-RO",1100015,"2008-04-01","2008-04-30",2008,171473,"Probable","Admin0","Month","MOH-BRA-2008-Y01-07"
"BRAZIL",NA,NA,"BRAZIL","BRA",10619,"BR-RO",1100015,"2008-05-01","2008-05-31",2008,91790,"Probable","Admin0","Month","MOH-BRA-2008-Y01-07"
"BRAZIL",NA,NA,"BRAZIL","BRA",10619,"BR-RO",1100015,"2008-06-01","2008-06-30",2008,27058,"Probable","Admin0","Month","MOH-BRA-2008-Y01-07"
"BRAZIL",NA,NA,"BRAZIL","BRA",10619,"BR-RO",1100015,"2008-07-01","2008-07-31",2008,9468,"Probable","Admin0","Month","MOH-BRA-2008-Y01-07"
"BRAZIL",NA,NA,"BRAZIL","BRA",10619,"BR-RO",1100015,"2008-08-01","2008-08-31",2008,5043,"Probable","Admin0","Month","MOH-BRA-2008-Y01-07"
"BRAZIL",NA,NA,"BRAZIL","BRA",10619,"BR-RO",1100015,"2008-09-01","2008-09-30",2008,3921,"Probable","Admin0","Month","MOH-BRA-2008-Y01-07"
"BRAZIL",NA,NA,"BRAZIL","BRA",10619,"BR-RO",1100015,"2008-10-01","2008-10-31",2008,5286,"Probable","Admin0","Month","MOH-BRA-2008-Y01-07"
